Category,Item Name,Brand Name,In Stock,Vendor,Stock Location,Order Days,Par, Reorder?,,,,,,,,,,,,,,
Juice,Grapefruit Juice,Ocean Spray,5,Chef's Warehouse,Dry Storage,"Mon, Thur",4,No,,,,,,,,,,,,,,
Juice,Pineapple Juice,Dole,2,Chef's Warehouse,Dry Storage,"Mon, Thur",4,Yes,,,,,,,,,,,,,,
Juice,Orange Juice,,0,Chef's Warehouse,Walk-in,"Mon, Thur",4,Yes,,,,,,,,,,,,,,
Juice,Lime Juice,,3,Chef's Warehouse,Walk-in,"Mon, Thur",6,Yes,,,,,,,,,,,,,,
Juice,Lemon Juice,,9,Chef's Warehouse,Walk-in,"Mon, Thur",6,No,,,,,,,,,,,,,,
Juice,Olive Juice,Filthy,0,Southern,Dry Storage,Mon,0,No,,,,,,,,,,,,,,
Keg,Miller Lite,,1,CBS,Walk-In,Fri,1,No,,,,,,,,,,,,,,
Keg,Summer Shandy,,0,CBS,Walk-In,Fri,1,Yes,,,,,,,,,,,w)R~vu;jyuQ3dOzWaP1$,,,
Keg,Truly,,2,CBS,Walk-In,Fri,1,No,,,,,,,,,,,,,,
Keg,Modelo,,0,CBS,Walk-In,Fri,1,Yes,,,,,,,,,,,,,,
Keg,Blue Moon,,2,CBS,Walk-In,Fri,1,No,,,,,,,,,,,,,,
Keg,Krombacher,,1,CBS,Walk-In,Fri,1,No,,,,,,,,,,,,,,
Keg,Guiness,,1,CBS,Walk-In,Fri,1,No,,,,,,,,,,,,,,
Keg ,Lagunitas IPA,,1,CBS,Walk-In,Fri,1,No,,,,,,,,,,,,,,
Mixers,Grenadine,Rose's,17,Breakthru,Dry Storage,Tue,4,No,,,,,,,,,,,,,,
Mixers,Red Bull,,0,Breakthru,Dry Storage,Wed,12,Yes,,,,,,,,,,,,,,
Mixers,Sugar Free Red Bull,,12,Breakthru,Dry Storage,Wed,12,No,,,,,,,,,,,,,,
Mixers,Bloody Mary,ZingZang,9,Chef's Warehouse,Dry Storage,Tue,6,No,,,,,,,,,,,,,,
Mixers,Tonic Water,,1,Chef's Warehouse,Bar,"Mon, Thur",1,No,,,,,,,,,,,,,,
Mixers,Coke,,1.75,Chef's Warehouse,Bar,"Mon, Thur",4,Yes,,,,,,,,,,,,,,
Mixers,Diet Coke,,1,Chef's Warehouse,Bar,"Mon, Thur",3,Yes,,,,,,,,,,,,,,
Mixers,Sprite,,0.5,Chef's Warehouse,Bar,"Mon, Thur",3,Yes,,,,,,,,,,,,,,
Mixers,Soda Water,,2,Chef's Warehouse,Bar,"Mon, Thur",3,Yes,,,,,,,,,,,,,,
Mixers,Ginger Ale,,0,Chef's Warehouse,Bar,"Mon, Thur",1,Yes,,,,,,,,,,,,,,
Mixers,Ginger Beer,Gosling's,0,Southern,Dry Storage,Mon,1,Yes,,,,,,,,,,,,,,
Mixers,Agave Nectar,Tres Agave 750ml,14,Southern,Bar,Mon,3,No,,,,,,,,,,,,,,
Mixers,Green River,,,,,,,No,,,,,,,,,,,,,,
Paper Goods,Bamboo Knot Picks,"4""",0,Chef's Warehouse,Dry Storage,"Mon, Thur",3,Yes,,,,,,,,,,,,,,
Paper Goods,Cocktail Stirrers,,4,Chef's Warehouse,Dry Storage,"Mon, Thur",3,No,,,,,,,,,,,,,,
Paper Goods,Straws,"7.75""",2.5,Chef's Warehouse,Dry Storage,"Mon, Thur",3,Yes,,,,,,,,,,,,,,
Paper Goods,Beverage Napkins,,4,Chef's Warehouse,Dry Storage,"Mon, Thur",4,No,,,,,,,,,,,,,,
Prep,Coco Lopez,15oz,,Chef's Warehouse,Dry Storage,Wed,6,Yes,,,,,,,,,,,,,,
Prep,Turbinado Sugar,Sugar In The Raw,4,Chef's Warehouse,Dry Storage,Tue,4,No,,,,,,,,,,,,,,
Red Wine,Real Sangria,,39,Southern,Walk-In,Mon,,No,,,,,,,,,,,,,,
Red Wine,Pinot Noir,Banshee,13,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
Red Wine,Pinot Noir,Davis Bynum,10,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
Red Wine,Red Blend,Harvey & Harriet,8,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
Red Wine,Red Blend,Prisoner,17,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
Red Wine,Cabernet,Seaglass,6,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
Red Wine,Cabernet,Charles Krug,7,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
Red Wine,Cabernet,Caymus,13,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
Red Wine,Red Blend,Palisades,1,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
Spirits,Blanco,Casamigos,2.7,Breakthru,Bar,Tue,2,No,,,,,,,,,,,,,,
Spirits,Reposado,Casamigos,2.9,Breakthru,Bar,Tue,2,No,,,,,,,,,,,,,,
Spirits,Tanqueray,,1.8,Breakthru,Bar,Tue,1,No,,,,,,,,,,,,,,
Spirits,Jack Daniels,,3.9,Breakthru,Bar,Tue,2,No,,,,,,,,,,,,,,
Spirits,Fernet Branca,,1,Breakthru,Bar,Tue,1,No,,,,,,,,,,,,,,
Spirits,Tullermore Dew,,0.5,Breakthru,Bar,Tue,0.5,No,,,,,,,,,,,,,,
Spirits,Woodford Reserve,,1.8,Breakthru,Bar,Tue,0.5,No,,,,,,,,,,,,,,
Spirits,Disaronno,,0.4,Breakthru,Bar,Tue,0,No,,,,,,,,,,,,,,
Spirits,Reposado,Don Julio,1,Breakthru,Bar,Tue,1,No,,,,,,,,,,,,,,
Spirits,Blanco,Don Julio,2.1,Breakthru,Bar,Tue,1,No,,,,,,,,,,,,,,
Spirits,1942,Don Julio,0.9,Breakthru,Bar,Tue,0.5,No,,,,,,,,,,,,,,
Spirits,Crown Royal,,0.5,Breakthru,Bar,Tue,0.5,No,,,,,,,,,,,,,,
Spirits,Black Label,Johnnie Walker,1.1,Breakthru,Bar,Tue,0.5,No,,,,,,,,,,,,,,
Spirits,14 Caribbean Cask,The Balvenie,0.5,Breakthru,Bar,Tue,0.5,No,,,,,,,,,,,,,,
Spirits,Hendrick's,,1.7,Breakthru,Bar,Tue,2,Yes,,,,,,,,,,,,,,
Spirits,Kaiyo,,4.8,Breakthru,Bar,Tue,0.5,No,,,,,,,,,,,,,,
Spirits,Triple Sec,Mr. Boston,1.4,Breakthru,Bar,Wed,3,Yes,,,,,,,,,,,,,,
Spirits,Spiced,Captain Morgan,1.9,Breakthru,Bar,Tue,0.5,No,,,,,,,,,,,,,,
Spirits,Tito's,,1.6,Breakthru,Bar,Wed,6,Yes,,,,,,,,,,,,,,
Spirits,Ketel One,,1.2,Breakthru,Bar,Wed,2,Yes,,,,,,,,,,,,,,
Spirits,Meyer's Rum,,0,Breakthru,Bar,Tue,2,Yes,,,,,,,,,,,,,,
Spirits,Bailey's,,0.3,Breakthru,Bar,Tue,0,No,,,,,,,,,,,,,,
Spirits,Chambord,,0.9,Breakthru,Bar,Tue,0.2,No,,,,,,,,,,,,,,
Spirits,Rumple Minze,,0.9,Breakthru,Bar,Tue,0.5,No,,,,,,,,,,,,,,
Spirits,Real De Valle,,,Maverick,Bar,,0,No,,,,,,,,,,,,,,
Spirits,Cranberry Gin,Koval,,RNDC,Bar,Thur,6,Yes,,,,,,,,,,,,,,
Spirits,Barrel Gin,Koval,,RNDC,Bar,Thur,6,Yes,,,,,,,,,,,,,,
Spirits,Coffee Liqueur,Koval,,RNDC,Bar,Thur,6,Yes,,,,,,,,,,,,,,
Spirits,Broker's Gin,,,RNDC,Bar,Thur,3,Yes,,,,,,,,,,,,,,
Spirits,Flor De Cana,,,RNDC,Bar,Thur,12,Yes,,,,,,,,,,,,,,
Spirits,Bourbon,Four Roses,,RNDC,Bar,Thur,6,Yes,,,,,,,,,,,,,,
Spirits,Single Barrel Select,Four Roses,,RNDC,Bar,Thur,0.5,Yes,,,,,,,,,,,,,,
Spirits,Small Batch,Four Roses,,RNDC,Bar,Thur,0.5,Yes,,,,,,,,,,,,,,
Spirits,Single Barrel,Four Roses,,RNDC,Bar,Thur,0.5,Yes,,,,,,,,,,,,,,
Spirits,Lalo Tequila,,,RNDC,Bar,Thur,0.5,Yes,,,,,,,,,,,,,,
Spirits,Macallan 12,,,RNDC,Bar,Thur,0.5,Yes,,,,,,,,,,,,,,
Spirits,Macallan 18,,,RNDC,Bar,Thur,0.5,Yes,,,,,,,,,,,,,,
Spirits,Brugal 1888,,,RNDC,Bar,Thur,0.5,Yes,,,,,,,,,,,,,,
Spirits,Sapphire,Bombay,2.9,Southern,Bar,Mon,1,No,,,,,,,,,,,,,,
Spirits,Anejo,Lunazul,2.8,Southern,Bar,Mon,6,Yes,,,,,,,,,,,,,,
Spirits,Maker's Mark,,1.3,Southern,Bar,Mon,1,No,,,,,,,,,,,,,,
Spirits,Elijah Craig,,1.2,Southern,Bar,Mon,0.5,No,,,,,,,,,,,,,,
Spirits,Bourbon,Angel's Envy,0.1,Southern,Bar,Mon,1,Yes,,,,,,,,,,,,,,
Spirits,Rye,Angel's Envy,0.6,Southern,Bar,Mon,0.5,No,,,,,,,,,,,,,,
Spirits,Rittenhouse,,1.2,Southern,Bar,Mon,2,Yes,,,,,,,,,,,,,,
Spirits,Aperol,,3,Southern,Bar,Mon,6,Yes,,,,,,,,,,,,,,
Spirits,Grand Marnier,,0.4,Southern,Bar,Mon,0,No,,,,,,,,,,,,,,
Spirits,Luxardo Maraschino Liqueur,,3.3,Southern,Bar,Mon,4,Yes,,,,,,,,,,,,,,
Spirits,Fontbonne,,2.9,Southern,Bar,Mon,3,Yes,,,,,,,,,,,,,,
Spirits,400 Conejos,,1.6,Southern,Bar,Mon,0.5,No,,,,,,,,,,,,,,
Spirits,Dry Vermouth,Foro,2.5,Southern,Bar,Mon,2,No,,,,,,,,,,,,,,
Spirits,Monkey 47,,1.4,Southern,Bar,Mon,0.5,No,,,,,,,,,,,,,,
Spirits,Rouge,Lillet,0.9,Southern,Bar,Mon,0,No,,,,,,,,,,,,,,
Spirits,Basil Hayden,,1.1,Southern,Bar,Mon,0.5,No,,,,,,,,,,,,,,
Spirits,Jameson,,2.1,Southern,Bar,Mon,1,No,,,,,,,,,,,,,,
Spirits,12,The Glenlivet,0.8,Southern,Bar,Mon,0.5,No,,,,,,,,,,,,,,
Spirits,Blanc,Lillet,0.4,Southern,Bar,Mon,0,No,,,,,,,,,,,,,,
Spirits,Nonino,,0.7,Southern,Bar,Mon,0,No,,,,,,,,,,,,,,
Spirits,Espresso Liqueur,Luxardo,5.8,Southern,Bar,Mon,12,Yes,,,,,,,,,,,,,,
Spirits,Evan Williams,,5.1,Southern,Bar,Mon,6,Yes,,,,,,,,,,,,,,
Spirits,Bacardi Superior,,6.4,Southern,Bar,Mon,6,No,,,,,,,,,,,,,,
Spirits,Licor 43,,3.5,Southern,Bar,Mon,6,Yes,,,,,,,,,,,,,,
Spirits,Beefeater,,6.4,Southern,Bar,"Mon, Thur",6,No,,,,,,,,,,,,,,
Spirits,Absolut,,1,Southern,Bar,Mon,12,Yes,,,,,,,,,,,,,,
Spirits,Grey Goose,,0.2,Southern,Bar,Mon,3,Yes,,,,,,,,,,,,,,
Spirits,Vida,Del Maguey,1.7,Southern,Bar,Mon,4,Yes,,,,,,,,,,,,,,
Spirits,Yellow,Chartruese,,,Bar,,,No,,,,,,,,,,,,,,
Spirits,Clase Azul,,,,Bar,,,No,,,,,,,,,,,,,,
Spirits,Burrito Mezcal,,,,Bar,,,No,,,,,,,,,,,,,,
Water,Acqua Panna,1L,8,Breakthru,Water Cooler,Wed,6,No,,,,,,,,,,,,,,
Water,San Pelegrino,250ml,0,Breakthru,Water Cooler,Tue,0,No,,,,,,,,,,,,,,
Water ,San Pelegrino,1L,2,Breakthru,Water Cooler,Tue,6,Yes,,,,,,,,,,,,,,
White Wine,Prosecco,Riondo,12,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
White Wine,Cremant,Gratien & Meyer,22,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
White Wine,Brut,Nicolas Feuillete,6,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
White Wine,Rose,Studio by Miravel,29,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
White Wine,Rose,Le Fete Du Rose,11,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
White Wine,Pinot Grigio,Carletto,10,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
White Wine,Pinot Grigio,Ruffino Aqua D'Venus,13,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
White Wine,Sauvignon Blanc,Rapaura Springs,13,Southern,Wine Wall,Mon,,Yes,,,,,,,,,,,,,,
White Wine,Sauvignon Blanc,Bella Union by Far Niete,11,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
White Wine,Sancerre,Chateau de Sancerre,21,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
White Wine,Albarino,Terras Gauda Abadia,16,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
White Wine,Chardonnay,Sea Sun by Caymus,8,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
White Wine,Chardonnay,The Calling,13,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
White Wine,Rose,Happy Hour,29,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
White Wine,Cava,Campo Viejo,53,Southern,Wine Wall,Mon,,No,,,,,,,,,,,,,,
Spirits,Knob Creek,,0.9,Southern,Bar,Mon,0.5,No,,,,,,,,,,,,,,
Spirits,Campari,,2.3,Southern,Bar,Mon,2,No,,,,,,,,,,,,,,
Spirits,St. Germain,,2.7,Southern,Bar,Mon,24,Yes,,,,,,,,,,,,,,
Prep,Whole Milk,,1,Chef's Warehouse,Walk-In,"Mon, Thur",1,No,,,,,,,,,,,,,,
Prep,Heavy Cream,,3,Chef's Warehouse,Walk-In,"Mon, Thur",3,No,,,,,,,,,,,,,,
Mixers,Iced Tea,,0,Chef's Warehouse,Bar,"Mon, Thur",0,No,,,,,,,,,,,,,,
Beer,Krombacher NA,,as,CBS,Bar,Thur,12,,,,,,,,,,,,,,,
Beer,Hop Refresher,Lagunitas,,CBS,Bar,Thur,12,,,,,,,,,,,,,,,
Spirits,Sweet Vermouth,Tribuno,2.5,Southern,Bar,Mon,2,No,,,,,,,,,,,,,,
Juice,Passion Fruit,Real,1,Breakthru,Dry Storage,Wed,1,No,,,,,,,,,,,,,,
Juice,Guava,Real,1.5,Breakthru,Dry Storage,Wed,1,No,,,,,,,,,,,,,,
Bitters,Hell Fire,Bittermans,0.4,Breakthru,Bar,Wed,0.5,Yes,,,,,,,,,,,,,,
Spirits,14 Caribbean Cask,The Glenlivet,0.4,Southern,Bar,Mon,0,No,,,,,,,,,,,,,,
Spirits,Barrel Finished Gin,Rabbit Hole,2.6,Southern,Bar,Mon,4,Yes,,,,,,,,,,,,,,
Garnish,Mint,,1,Chef's Warehouse,Walk-In,"Mon, Thur",1,No,,,,,,,,,,,,,,
Spirits,Blanco,Lunazul,2.6,Southern,Bar,Mon,6,Yes,,,,,,,,,,,,,,
Spirits,Reposado,Lunazul,6.5,Southern,Bar,Mon,2,No,,,,,,,,,,,,,,
Spirits,Sour Apple,Mr. Boston,0.4,Breakthru,Bar,Wed,0.5,Yes,,,,,,,,,,,,,,
Spirits,Peach,Mr. Boston,0.9,Breakthru,Bar,Wed,0.25,No,,,,,,,,,,,,,,
Prep,Cinnamon Sticks,,0,Chef's Warehouse,,,,Yes,,,,,,,,,,,,,,
Prep,Honey,,0.25,Chef's Warehouse,,,,Yes,,,,,,,,,,,,,,
Spirits,Creme de Violet,Giffard,0.3,Breakthru,Bar,Wed,0.5,Yes,,,,,,,,,,,,,,
